id_viaje,linea,origen,destino,horario_salida,horario_llegada,pasajeros
474,San Martín,Retiro,Pilar,11:45,13:31,299
475,Mitre,Tigre,Belgrano,04:15,05:06,377
476,Mitre,Retiro,Tigre,09:15,09:59,392
477,San Martín,Pilar,José C. Paz,06:00,07:14,618
478,San Martín,Retiro,José C. Paz,11:00,12:32,690
479,Belgrano Sur,Buenos Aires,González Catán,11:00,11:45,353
480,Sarmiento,Merlo,Once,09:45,11:03,734
481,Sarmiento,Castelar,Merlo,13:15,13:47,350
482,San Martín,Retiro,San Miguel,17:00,17:30,559
483,Sarmiento,Merlo,Moreno,04:30,06:21,657
484,Belgrano Sur,Buenos Aires,Marinos del Crucero,07:30,09:20,733
485,Sarmiento,Castelar,Once,21:45,22:23,670
486,Mitre,Retiro,Tigre,07:30,09:14,276
487,Belgrano Sur,Marinos del Crucero,Buenos Aires,11:00,12:35,293
488,Mitre,Belgrano,Retiro,13:15,13:55,367
489,San Martín,Retiro,Pilar,05:00,05:54,492
490,Roca,La Plata,Ezeiza,22:30,22:57,254
491,San Martín,Retiro,Pilar,06:30,07:54,596
492,Mitre,Retiro,Victoria,12:00,13:42,460
493,San Martín,Pilar,José C. Paz,13:30,14:53,105
494,Mitre,Retiro,Victoria,06:00,06:23,134
495,Sarmiento,Castelar,Once,06:30,07:26,278
496,Sarmiento,Moreno,Castelar,14:00,15:16,470
497,Belgrano Sur,Marinos del Crucero,Buenos Aires,08:00,08:57,172
498,San Martín,Retiro,José C. Paz,13:45,15:03,263
499,Belgrano Sur,Marinos del Crucero,González Catán,16:30,16:54,735
500,Sarmiento,Castelar,Moreno,16:45,17:08,201
501,Sarmiento,Merlo,Once,10:45,12:19,339
502,Belgrano Sur,Buenos Aires,González Catán,11:45,12:08,282
503,Belgrano Sur,Buenos Aires,González Catán,16:45,18:34,423
504,Roca,Constitución,La Plata,08:15,10:12,353
505,Sarmiento,Merlo,Castelar,19:30,20:38,800
506,Sarmiento,Once,Moreno,06:30,07:30,691
507,Mitre,Victoria,Tigre,12:30,14:25,740
508,Sarmiento,Castelar,Once,14:45,16:17,463
509,Roca,Ezeiza,Constitución,15:45,17:33,420
510,Sarmiento,Moreno,Merlo,10:00,11:04,521
511,San Martín,Pilar,Retiro,05:30,06:47,409
512,San Martín,Retiro,San Miguel,22:30,23:53,445
513,Roca,Constitución,La Plata,22:45,00:01,574
514,San Martín,Pilar,San Miguel,07:45,08:50,756
515,Roca,Ezeiza,Temperley,22:45,23:52,172
516,Sarmiento,Castelar,Moreno,20:00,21:48,437
517,Sarmiento,Merlo,Castelar,06:30,07:18,534
518,Sarmiento,Once,Merlo,12:45,13:23,576
519,Roca,Constitución,La Plata,15:45,17:08,754
520,San Martín,José C. Paz,San Miguel,21:45,22:12,724
521,Roca,La Plata,Temperley,16:00,16:20,637
522,Belgrano Sur,González Catán,Buenos Aires,10:15,12:07,489
523,Roca,Temperley,Constitución,19:15,20:25,267
524,San Martín,Retiro,Pilar,11:00,12:14,670
525,Belgrano Sur,Buenos Aires,González Catán,20:45,21:16,418
526,Belgrano Sur,Marinos del Crucero,Buenos Aires,11:15,12:30,477
527,Roca,Constitución,Temperley,13:45,14:54,717
528,Sarmiento,Once,Moreno,22:15,23:08,631
529,Sarmiento,Moreno,Castelar,12:30,12:53,608
530,Roca,Constitución,La Plata,05:45,06:53,137
531,Belgrano Sur,González Catán,Buenos Aires,16:30,17:23,586
532,Mitre,Retiro,Tigre,19:15,20:29,341
533,Mitre,Retiro,Tigre,10:45,12:09,697
534,San Martín,Retiro,José C. Paz,15:45,16:43,601
535,San Martín,Retiro,José C. Paz,06:45,08:37,541
536,Belgrano Sur,González Catán,Buenos Aires,19:30,21:04,315
537,Sarmiento,Merlo,Castelar,18:00,18:49,703
538,Mitre,Retiro,Belgrano,19:00,20:46,339
539,Belgrano Sur,Buenos Aires,Marinos del Crucero,19:15,19:35,435
540,Sarmiento,Once,Castelar,12:15,13:17,319
541,Roca,La Plata,Ezeiza,13:30,14:14,432
542,Sarmiento,Castelar,Moreno,04:15,04:35,159
543,Belgrano Sur,González Catán,Buenos Aires,08:00,08:31,373
544,Sarmiento,Once,Moreno,16:15,16:44,137
545,Roca,Constitución,Temperley,08:45,09:47,175
546,Roca,Ezeiza,Temperley,16:45,17:30,470
547,San Martín,Pilar,José C. Paz,08:45,09:06,324
548,San Martín,Pilar,José C. Paz,07:00,08:07,639
549,Roca,Ezeiza,Constitución,20:30,21:33,472
550,Belgrano Sur,Buenos Aires,Marinos del Crucero,17:15,18:55,486
551,Sarmiento,Merlo,Moreno,21:15,22:51,630
552,Sarmiento,Moreno,Once,15:45,17:27,581
553,Sarmiento,Once,Castelar,19:15,21:05,563
554,Mitre,Retiro,Victoria,13:00,13:51,240
555,Belgrano Sur,González Catán,Marinos del Crucero,14:00,14:56,609
556,Roca,Temperley,Ezeiza,22:30,23:39,767
557,Mitre,Belgrano,Retiro,09:15,10:31,100
558,Belgrano Sur,Marinos del Crucero,González Catán,18:30,19:51,583
559,Mitre,Tigre,Victoria,09:15,10:29,746
560,San Martín,Retiro,Pilar,08:45,10:40,448
561,Mitre,Tigre,Retiro,09:00,10:53,767
562,Roca,Temperley,La Plata,06:45,08:41,537
563,Belgrano Sur,González Catán,Marinos del Crucero,17:00,18:02,590
564,Sarmiento,Castelar,Once,19:00,19:24,140
565,San Martín,Pilar,José C. Paz,19:15,20:54,469
566,San Martín,San Miguel,Pilar,09:30,10:39,556
567,Mitre,Victoria,Tigre,14:30,15:25,703
568,San Martín,San Miguel,José C. Paz,20:30,22:16,202
569,Mitre,Tigre,Retiro,10:00,10:35,630
570,San Martín,San Miguel,Pilar,13:30,14:50,630
571,San Martín,Retiro,Pilar,14:30,16:00,799
572,Sarmiento,Castelar,Moreno,19:30,20:43,127
573,Belgrano Sur,Marinos del Crucero,González Catán,19:00,19:49,565
574,Roca,Constitución,La Plata,17:00,17:50,172
575,Belgrano Sur,Marinos del Crucero,González Catán,22:00,23:38,146
576,Roca,La Plata,Ezeiza,20:45,21:27,204
577,San Martín,Retiro,José C. Paz,19:45,20:18,655
578,Belgrano Sur,Marinos del Crucero,Buenos Aires,09:30,11:26,114
579,Roca,La Plata,Ezeiza,18:30,19:24,301
580,Belgrano Sur,González Catán,Buenos Aires,14:45,15:38,490
581,Roca,La Plata,Ezeiza,09:30,09:55,134
582,Mitre,Retiro,Belgrano,15:30,17:16,630
583,Mitre,Retiro,Tigre,18:45,19:47,226
584,Belgrano Sur,Buenos Aires,González Catán,09:00,09:29,789
585,Roca,Temperley,Ezeiza,07:15,07:52,141
586,Mitre,Victoria,Belgrano,20:30,20:52,420
587,Sarmiento,Once,Moreno,05:00,06:56,373
588,San Martín,San Miguel,Retiro,15:15,16:52,169
589,Roca,Temperley,Constitución,19:45,21:14,359
590,Mitre,Retiro,Victoria,16:45,18:08,288
591,Sarmiento,Merlo,Once,05:15,06:15,676
592,Roca,Ezeiza,Temperley,18:00,19:53,230
593,Sarmiento,Merlo,Castelar,22:45,23:26,315
594,San Martín,Retiro,San Miguel,10:45,11:18,467
595,Belgrano Sur,Marinos del Crucero,González Catán,06:15,06:57,575
596,San Martín,San Miguel,José C. Paz,20:45,22:08,354
597,Belgrano Sur,Buenos Aires,Marinos del Crucero,07:30,07:56,590
598,Belgrano Sur,Buenos Aires,Marinos del Crucero,09:00,09:38,385
599,Mitre,Victoria,Retiro,21:00,21:53,717
600,San Martín,José C. Paz,Pilar,18:45,20:44,336
601,Belgrano Sur,González Catán,Buenos Aires,12:15,13:51,551
602,Belgrano Sur,Marinos del Crucero,Buenos Aires,18:15,20:12,417
603,Mitre,Victoria,Tigre,12:15,13:34,415
604,Sarmiento,Moreno,Castelar,11:30,12:50,227
605,Sarmiento,Moreno,Once,15:00,16:09,748
606,Belgrano Sur,Marinos del Crucero,González Catán,08:30,10:07,205
607,Belgrano Sur,Buenos Aires,Marinos del Crucero,21:45,22:56,679
608,Sarmiento,Merlo,Moreno,19:00,19:56,743
609,Sarmiento,Once,Merlo,15:30,16:29,130
610,San Martín,San Miguel,José C. Paz,20:30,21:51,224
611,Belgrano Sur,Marinos del Crucero,Buenos Aires,21:00,22:52,614
612,Mitre,Victoria,Belgrano,11:15,12:47,551
613,Mitre,Victoria,Belgrano,08:00,09:16,434
614,Mitre,Tigre,Belgrano,07:00,07:30,763
615,Roca,La Plata,Constitución,04:15,05:13,304
616,Roca,Temperley,Constitución,11:00,12:49,706
617,Roca,Ezeiza,La Plata,16:00,16:42,415
618,San Martín,José C. Paz,Retiro,20:15,22:12,390
619,Roca,La Plata,Ezeiza,12:30,14:19,522
620,Roca,Ezeiza,Temperley,21:30,21:57,694
621,Sarmiento,Castelar,Moreno,14:00,15:03,174
622,Belgrano Sur,Marinos del Crucero,Buenos Aires,14:15,15:30,440
623,San Martín,Retiro,José C. Paz,19:15,19:53,433
624,Belgrano Sur,González Catán,Marinos del Crucero,14:15,15:24,146
625,Belgrano Sur,González Catán,Buenos Aires,15:45,16:30,178
626,Sarmiento,Once,Moreno,22:45,23:31,158
627,Roca,Temperley,Ezeiza,10:00,11:38,114
628,Sarmiento,Castelar,Once,16:15,18:01,321
629,Sarmiento,Merlo,Moreno,22:00,22:55,673
630,San Martín,Pilar,José C. Paz,17:15,18:48,482
631,Roca,Temperley,La Plata,21:45,23:42,353
632,Belgrano Sur,Buenos Aires,Marinos del Crucero,09:30,11:23,456
633,Belgrano Sur,González Catán,Marinos del Crucero,13:15,13:42,643
634,Sarmiento,Merlo,Moreno,07:45,08:53,476
635,Roca,La Plata,Temperley,11:00,12:32,415
636,Roca,La Plata,Constitución,22:45,23:32,100
637,Mitre,Victoria,Belgrano,16:30,18:17,129
638,Roca,La Plata,Ezeiza,04:00,04:33,406
639,San Martín,San Miguel,José C. Paz,13:45,14:08,760
640,San Martín,Pilar,San Miguel,17:15,19:07,107
641,San Martín,José C. Paz,Retiro,15:15,16:14,431
642,Sarmiento,Castelar,Once,19:00,19:29,715
643,Mitre,Tigre,Victoria,22:30,00:17,315
644,San Martín,Retiro,San Miguel,06:30,07:29,271
645,Roca,Temperley,Constitución,14:30,16:23,581
646,Belgrano Sur,Buenos Aires,González Catán,04:00,05:17,243
647,Sarmiento,Once,Castelar,08:00,08:58,662
648,Mitre,Retiro,Belgrano,07:00,08:32,524
649,San Martín,Pilar,San Miguel,08:00,09:22,475
650,Sarmiento,Merlo,Once,09:00,10:28,563
651,San Martín,José C. Paz,San Miguel,22:30,23:51,529
652,Belgrano Sur,González Catán,Marinos del Crucero,22:00,22:39,530
653,Roca,Constitución,Ezeiza,05:00,06:32,709
654,Belgrano Sur,Marinos del Crucero,González Catán,17:00,17:40,355
655,Sarmiento,Castelar,Merlo,16:30,18:17,311
656,Mitre,Tigre,Belgrano,08:15,09:42,504
657,San Martín,José C. Paz,Retiro,05:30,06:24,188
658,Mitre,Victoria,Belgrano,19:00,19:38,340
659,Mitre,Tigre,Belgrano,16:30,17:28,754
660,Belgrano Sur,Buenos Aires,González Catán,08:45,09:07,368
661,San Martín,José C. Paz,Retiro,22:15,00:08,782
662,Belgrano Sur,González Catán,Buenos Aires,21:00,22:19,228
663,San Martín,San Miguel,Pilar,22:45,23:19,398
664,Belgrano Sur,Buenos Aires,González Catán,07:15,08:26,469
665,Mitre,Tigre,Belgrano,05:15,05:47,101
666,Belgrano Sur,González Catán,Buenos Aires,04:30,06:02,207
667,Belgrano Sur,González Catán,Marinos del Crucero,10:30,10:59,654
668,Mitre,Tigre,Belgrano,04:45,06:43,793
669,Belgrano Sur,González Catán,Marinos del Crucero,13:30,14:19,582
670,Sarmiento,Moreno,Once,21:30,21:52,181
671,Mitre,Victoria,Belgrano,10:15,11:44,411
672,Roca,Constitución,Ezeiza,17:30,18:01,681
673,San Martín,San Miguel,Pilar,21:30,22:51,302
674,Belgrano Sur,González Catán,Marinos del Crucero,22:00,22:48,411
675,Sarmiento,Castelar,Moreno,09:45,10:43,550
676,Sarmiento,Castelar,Moreno,08:30,08:59,644
677,Sarmiento,Merlo,Castelar,13:45,14:16,602
678,San Martín,Pilar,José C. Paz,07:15,07:42,305
679,Mitre,Belgrano,Tigre,19:00,20:43,534
680,Sarmiento,Castelar,Merlo,22:15,23:48,371
681,Mitre,Tigre,Belgrano,06:45,07:17,225
682,San Martín,Pilar,José C. Paz,21:15,22:34,276
683,Mitre,Tigre,Belgrano,05:00,06:41,561
684,Sarmiento,Moreno,Castelar,22:00,23:12,721
685,Sarmiento,Merlo,Once,09:15,11:08,133
686,Mitre,Belgrano,Victoria,17:15,18:29,596
687,Belgrano Sur,Marinos del Crucero,González Catán,14:30,15:12,202
688,Sarmiento,Merlo,Once,07:15,07:40,728
689,San Martín,José C. Paz,Retiro,13:00,14:32,223
690,Mitre,Belgrano,Victoria,07:45,08:49,360
691,Mitre,Retiro,Victoria,15:00,15:35,671
692,San Martín,San Miguel,Pilar,20:00,21:33,199
693,Belgrano Sur,González Catán,Marinos del Crucero,10:45,11:37,223
694,Sarmiento,Moreno,Once,08:15,08:53,210
695,Sarmiento,Once,Moreno,16:45,17:32,533
696,Sarmiento,Castelar,Once,05:15,06:36,110
697,Mitre,Retiro,Belgrano,17:00,18:33,294
698,Mitre,Belgrano,Tigre,06:00,07:41,358
699,Mitre,Retiro,Belgrano,19:45,20:31,157
700,San Martín,San Miguel,José C. Paz,11:45,12:27,413
701,San Martín,Retiro,San Miguel,08:00,09:18,220
702,San Martín,Retiro,Pilar,18:30,18:56,324
703,Sarmiento,Moreno,Once,18:30,19:16,239
704,Roca,La Plata,Constitución,13:15,13:47,309
705,Sarmiento,Once,Moreno,11:30,11:52,506
706,Sarmiento,Merlo,Castelar,16:15,18:02,411
707,Mitre,Victoria,Belgrano,05:45,07:33,566
708,Roca,Temperley,Ezeiza,20:45,22:05,376
709,Roca,Temperley,Constitución,16:30,17:34,677
710,Sarmiento,Once,Castelar,12:30,14:07,678
711,Belgrano Sur,Buenos Aires,González Catán,18:15,19:53,750
712,Belgrano Sur,González Catán,Buenos Aires,10:00,11:24,385
713,Sarmiento,Castelar,Once,14:45,15:14,348
714,Roca,La Plata,Ezeiza,10:00,10:23,562
715,Belgrano Sur,González Catán,Marinos del Crucero,18:30,19:35,634
716,Belgrano Sur,Marinos del Crucero,González Catán,06:15,08:05,286
717,Roca,La Plata,Ezeiza,11:30,13:14,768
718,Sarmiento,Castelar,Once,20:00,20:24,425
719,Sarmiento,Moreno,Once,21:45,22:28,142
720,Mitre,Tigre,Belgrano,13:45,14:21,145
721,Belgrano Sur,Marinos del Crucero,Buenos Aires,13:45,15:24,794
722,Roca,Constitución,Ezeiza,05:45,06:47,577
723,Roca,Constitución,Ezeiza,16:30,18:21,428
724,Mitre,Belgrano,Victoria,21:15,21:45,306
725,Mitre,Retiro,Belgrano,05:00,05:40,741
726,Sarmiento,Once,Castelar,15:45,17:01,524
727,Roca,Constitución,La Plata,14:15,16:06,105
728,Mitre,Tigre,Belgrano,20:15,21:43,769
729,Mitre,Belgrano,Victoria,17:00,18:24,389
730,Mitre,Victoria,Tigre,05:45,07:11,187
731,Roca,Ezeiza,Constitución,21:00,22:43,633
732,Belgrano Sur,Buenos Aires,González Catán,15:30,17:23,767
733,Roca,La Plata,Ezeiza,07:15,07:59,404
734,Belgrano Sur,Marinos del Crucero,Buenos Aires,11:15,11:40,577
735,Roca,Constitución,La Plata,12:45,14:13,769
736,San Martín,José C. Paz,San Miguel,07:15,09:03,215
737,San Martín,Retiro,José C. Paz,13:30,14:10,209
738,San Martín,José C. Paz,Retiro,22:00,23:32,576
739,Sarmiento,Castelar,Merlo,15:30,16:15,298
740,Belgrano Sur,Buenos Aires,González Catán,14:00,15:32,105
741,Mitre,Belgrano,Tigre,14:45,15:10,477
742,San Martín,Retiro,Pilar,15:00,16:10,395
743,Mitre,Victoria,Tigre,13:45,14:49,280
744,Mitre,Retiro,Belgrano,05:45,07:20,415
745,San Martín,Pilar,San Miguel,21:45,23:01,246
746,San Martín,José C. Paz,Pilar,10:15,10:46,476
747,Mitre,Retiro,Belgrano,13:45,15:09,546
748,San Martín,Pilar,Retiro,15:30,17:05,746
749,Roca,La Plata,Constitución,20:15,22:06,800
750,Sarmiento,Once,Merlo,14:15,15:22,507
751,San Martín,Pilar,San Miguel,10:45,11:51,776
752,San Martín,José C. Paz,San Miguel,22:00,22:33,506
753,Belgrano Sur,González Catán,Marinos del Crucero,11:15,12:28,392
754,Belgrano Sur,González Catán,Marinos del Crucero,17:00,18:55,197
755,Roca,La Plata,Constitución,09:00,10:27,476
756,Sarmiento,Castelar,Moreno,12:45,13:59,800
757,Roca,La Plata,Temperley,15:00,15:51,455
758,Mitre,Retiro,Tigre,06:30,07:30,198
759,Mitre,Belgrano,Victoria,14:45,15:35,684
760,San Martín,José C. Paz,San Miguel,13:15,14:02,682
761,Belgrano Sur,Marinos del Crucero,González Catán,21:30,22:40,369
762,San Martín,José C. Paz,Retiro,07:15,07:45,451
763,Sarmiento,Castelar,Moreno,08:15,09:03,695
764,Roca,Constitución,Ezeiza,19:30,20:06,173
765,Mitre,Belgrano,Tigre,06:15,06:44,591
766,Roca,La Plata,Ezeiza,19:45,20:07,636
767,Sarmiento,Moreno,Castelar,10:45,11:36,384
768,San Martín,José C. Paz,Pilar,16:15,17:13,306
769,Sarmiento,Moreno,Once,19:00,20:44,792
770,Belgrano Sur,González Catán,Buenos Aires,18:00,19:35,598
771,Roca,Temperley,La Plata,13:45,15:45,547
772,San Martín,Retiro,Pilar,22:30,23:32,190
773,Roca,Constitución,Temperley,08:45,10:20,640
774,Roca,La Plata,Temperley,10:00,11:12,228
775,Roca,La Plata,Temperley,15:45,17:27,634
776,Mitre,Retiro,Tigre,17:00,17:38,118
777,Roca,La Plata,Ezeiza,07:45,09:11,195
778,San Martín,Pilar,José C. Paz,08:45,09:38,252
779,Roca,Constitución,Ezeiza,17:45,19:43,457
780,Roca,Temperley,Constitución,05:00,06:47,187
781,Sarmiento,Castelar,Once,10:15,11:32,678
782,San Martín,José C. Paz,Pilar,04:45,06:19,685
783,Sarmiento,Castelar,Once,17:30,18:46,120
784,Roca,Temperley,Constitución,07:00,08:36,455
785,Belgrano Sur,Buenos Aires,González Catán,08:00,08:22,360
786,Roca,Ezeiza,La Plata,21:45,23:23,774
787,Roca,Temperley,Constitución,19:15,19:38,722
788,Mitre,Belgrano,Tigre,18:30,19:36,563
789,Mitre,Retiro,Belgrano,19:15,20:46,277
790,Roca,La Plata,Ezeiza,22:30,23:11,763
791,Belgrano Sur,González Catán,Buenos Aires,14:00,14:46,308
792,Mitre,Tigre,Victoria,18:00,18:28,540
793,San Martín,José C. Paz,Retiro,10:00,10:21,641
794,Roca,Ezeiza,Constitución,07:45,08:38,286
795,Sarmiento,Moreno,Once,10:45,11:40,646
796,San Martín,José C. Paz,Pilar,04:00,05:20,648
797,Sarmiento,Merlo,Moreno,12:00,12:43,560
798,Roca,Temperley,Ezeiza,15:45,16:57,437
799,Roca,Ezeiza,La Plata,16:00,16:20,784
800,Roca,La Plata,Constitución,17:15,18:58,262
801,Mitre,Tigre,Retiro,11:15,11:48,604
802,Sarmiento,Once,Merlo,18:45,19:19,170
803,San Martín,José C. Paz,Pilar,08:00,08:23,230
804,San Martín,Retiro,José C. Paz,16:15,16:47,424
805,Roca,La Plata,Temperley,21:00,22:33,115
806,San Martín,Retiro,San Miguel,06:15,06:47,184
807,San Martín,San Miguel,José C. Paz,19:45,21:32,640
808,Sarmiento,Merlo,Castelar,14:30,15:18,476
809,Belgrano Sur,Buenos Aires,Marinos del Crucero,21:00,21:44,562
810,Belgrano Sur,González Catán,Marinos del Crucero,11:30,12:58,203
811,Sarmiento,Once,Moreno,15:30,17:02,391
812,Mitre,Tigre,Retiro,19:30,20:16,476
813,Belgrano Sur,González Catán,Marinos del Crucero,13:30,14:14,388
814,Roca,Temperley,Constitución,08:30,09:26,490
815,Mitre,Victoria,Tigre,13:00,13:41,621
816,Sarmiento,Castelar,Once,19:45,21:35,608
817,Mitre,Belgrano,Retiro,20:15,20:56,243
818,Sarmiento,Once,Castelar,19:30,20:30,197
819,Roca,Temperley,La Plata,15:15,16:48,402
820,San Martín,Retiro,San Miguel,15:30,17:06,226
821,San Martín,Retiro,José C. Paz,09:45,11:30,144
822,Roca,La Plata,Constitución,15:15,16:52,396
823,Roca,Ezeiza,Temperley,12:15,14:02,794
824,Sarmiento,Moreno,Castelar,10:45,11:09,174
825,Roca,Temperley,Constitución,21:15,22:57,573
826,Sarmiento,Castelar,Moreno,13:00,14:34,736
827,San Martín,José C. Paz,San Miguel,13:00,13:55,684
828,San Martín,San Miguel,Retiro,12:00,13:43,606
829,Belgrano Sur,González Catán,Marinos del Crucero,16:00,16:59,148
830,Roca,Constitución,Temperley,16:30,17:53,525
831,Belgrano Sur,Buenos Aires,González Catán,18:15,18:38,431
832,Roca,Temperley,Ezeiza,19:30,20:28,312
833,Sarmiento,Moreno,Castelar,22:30,00:19,393
834,Mitre,Belgrano,Retiro,08:45,09:58,305
835,Roca,Temperley,Constitución,11:15,11:37,430
836,Belgrano Sur,Buenos Aires,Marinos del Crucero,06:15,07:24,166
837,Roca,Ezeiza,Temperley,22:45,00:17,266
838,Roca,La Plata,Constitución,04:30,05:27,409
839,Belgrano Sur,González Catán,Buenos Aires,05:30,05:56,461
840,Sarmiento,Once,Merlo,06:45,07:44,106
841,Sarmiento,Once,Merlo,20:15,21:26,493
842,Roca,Constitución,La Plata,18:45,19:42,589
843,Sarmiento,Once,Moreno,11:30,12:59,168
844,Mitre,Victoria,Retiro,21:00,21:33,218
845,San Martín,Pilar,Retiro,10:30,12:10,171
846,Belgrano Sur,Marinos del Crucero,Buenos Aires,13:15,13:44,379
847,San Martín,Retiro,José C. Paz,17:00,17:32,362
848,Roca,Temperley,Constitución,17:00,17:24,580
849,Mitre,Victoria,Tigre,11:15,11:49,640
850,Sarmiento,Moreno,Once,06:30,07:32,792
851,Mitre,Tigre,Retiro,22:30,23:30,315
852,Roca,Constitución,La Plata,09:45,10:43,334
853,San Martín,Pilar,San Miguel,16:30,18:00,243
854,San Martín,Retiro,San Miguel,14:15,16:08,658
855,Belgrano Sur,Buenos Aires,Marinos del Crucero,10:45,11:23,422
856,Mitre,Tigre,Victoria,10:00,10:33,199
857,Sarmiento,Castelar,Moreno,09:45,10:50,554
858,Belgrano Sur,González Catán,Marinos del Crucero,19:45,20:54,788
859,Belgrano Sur,Marinos del Crucero,Buenos Aires,19:00,19:24,242
860,Mitre,Tigre,Retiro,10:30,11:06,256
861,Roca,Constitución,Temperley,12:00,13:53,487
862,San Martín,Retiro,José C. Paz,05:45,07:11,727
863,Sarmiento,Castelar,Moreno,14:45,15:32,249
864,Belgrano Sur,Marinos del Crucero,González Catán,15:15,16:26,735
865,Mitre,Tigre,Belgrano,05:45,07:06,799
866,San Martín,Pilar,Retiro,18:15,19:47,765
867,Roca,La Plata,Temperley,14:15,15:28,141
868,Mitre,Belgrano,Victoria,07:30,08:55,518
869,Mitre,Belgrano,Tigre,05:00,06:40,746
870,Mitre,Belgrano,Retiro,12:45,13:14,704
871,Roca,Constitución,La Plata,09:00,10:29,259
872,Roca,La Plata,Constitución,20:45,21:25,350
873,Belgrano Sur,González Catán,Marinos del Crucero,18:00,19:54,233
874,San Martín,San Miguel,José C. Paz,17:45,18:40,748
875,Belgrano Sur,González Catán,Buenos Aires,20:45,22:02,131
876,Roca,Constitución,La Plata,05:15,06:23,183
877,Roca,Constitución,La Plata,08:15,09:12,746
878,Roca,La Plata,Temperley,10:00,11:08,338
879,Belgrano Sur,Marinos del Crucero,González Catán,10:00,11:58,686
880,Sarmiento,Once,Moreno,18:15,18:42,771
881,Sarmiento,Once,Moreno,08:15,09:21,676
882,Mitre,Victoria,Belgrano,13:00,13:57,601
883,Mitre,Retiro,Tigre,22:00,23:02,363
884,Sarmiento,Merlo,Once,05:45,07:09,659
885,Mitre,Victoria,Retiro,16:45,18:03,164
886,Belgrano Sur,González Catán,Marinos del Crucero,05:15,06:15,133
887,Belgrano Sur,González Catán,Marinos del Crucero,11:00,12:49,167
888,Mitre,Belgrano,Tigre,18:00,19:48,729
889,Belgrano Sur,Buenos Aires,Marinos del Crucero,20:45,22:17,194
890,Mitre,Retiro,Belgrano,13:45,14:17,398
891,Belgrano Sur,Buenos Aires,Marinos del Crucero,05:15,06:36,255
892,Belgrano Sur,Marinos del Crucero,Buenos Aires,15:45,17:05,490
893,Mitre,Victoria,Tigre,12:00,12:43,130
894,Mitre,Tigre,Retiro,21:15,22:09,292
895,Roca,Ezeiza,Constitución,10:15,10:41,361
896,Roca,Temperley,La Plata,06:45,07:59,736
897,Roca,Temperley,La Plata,07:15,08:30,348
898,Mitre,Retiro,Victoria,13:15,13:45,444
899,Sarmiento,Merlo,Moreno,18:15,18:50,648
900,Mitre,Belgrano,Tigre,07:15,09:12,212
901,Sarmiento,Moreno,Castelar,21:45,22:48,767
902,Sarmiento,Moreno,Castelar,09:15,09:35,366
903,Sarmiento,Merlo,Once,19:15,20:07,354
904,San Martín,San Miguel,Retiro,19:45,21:42,582
905,Belgrano Sur,Buenos Aires,González Catán,04:00,05:46,423
906,San Martín,José C. Paz,Pilar,10:15,11:27,665
907,Belgrano Sur,Marinos del Crucero,Buenos Aires,10:30,11:15,521
908,Sarmiento,Moreno,Once,22:45,23:38,131
909,Roca,Temperley,Constitución,17:00,17:41,210
910,Roca,Ezeiza,La Plata,19:30,20:04,286
911,Mitre,Tigre,Victoria,20:00,20:30,452
912,Sarmiento,Moreno,Once,14:00,15:41,736
913,Roca,Constitución,Ezeiza,15:15,15:35,249
914,San Martín,Retiro,Pilar,06:15,08:02,267
915,San Martín,Retiro,Pilar,09:15,10:03,425
